,Pos,Name,BV,SV,Team,26_xMins,26_Pts,27_xMins,27_Pts,28_xMins,28_Pts,29_xMins,29_Pts,30_xMins,30_Pts,31_xMins,31_Pts,32_xMins,32_Pts,33_xMins,33_Pts
694,D,Alebiosu,4.0,4.0,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
695,M,Luis Díaz,8.0,8.0,Liverpool,10.5,1.5590000000000002,0.0,0.0,16.0,1.072,20.0,1.2029999999999998,1.0,0.041,6.825,1.014,8.925,0.873,17,1.061
696,M,Bruno Guimarães,5.0,5.0,Newcastle,57.0,1.782,54.0,0.0,22.476666666666663,2.236,66.0,1.831,19.95,0.632,22.77333333333333,2.018,21.146666666666665,2.086,57,1.92
697,M,Kalu,5.0,5.0,Watford,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
698,M,Eriksen,5.5,5.5,Brentford,9.0,0.403,17.0,0.0,25.0,1.176,22.0,1.121,22.0,1.008,21.0,0.862,23.0,1.071,24,1.132
699,F,Weghorst,6.5,6.5,Burnley,55.5,5.053,55.66666666666666,0.0,94.69,3.81,92.58,4.19,39.0,2.067,31.313333333333333,3.494,29.686666666666667,4.343,75,3.094
700,M,Kulusevski,6.0,6.0,Spurs,28.5,2.5700000000000003,25.0,0.0,35.0,1.78,28.42,1.235,3.0,0.109,10.166666666666666,1.567,11.386666666666663,1.529,30,1.513
701,M,Bentancur,5.0,5.0,Spurs,29.5,2.231,34.0,0.0,40.0,1.557,38.18,1.3299999999999998,4.0,0.112,12.199999999999998,1.442,15.046666666666669,1.5830000000000002,34,1.35
702,M,Chrisene,4.5,4.5,Aston Villa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
703,F,Delap,4.5,4.5,Man City,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
704,D,Awe,4.0,4.0,Arsenal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
705,M,Mejbri,4.5,4.5,Man Utd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
706,M,De Bolle,4.5,4.5,Newcastle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
707,M,Charly Musonda Jr.,99.9,99.9,Chelsea,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.51,0.054,0.0,0.0,1,0.053
708,F,Billy Arce,99.9,99.9,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
709,M,Tudor Baluta,99.9,99.9,Brighton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.036
710,D,Julian Jeanvier,99.9,99.9,Brentford,0.0,0.0,0.0,0.0,1.0,0.048,0.0,0.0,1.0,0.041,1.0,0.033,1.0,0.044,0,0.0
711,G,Loris Karius,99.9,99.9,Liverpool,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
712,G,Lee Grant,99.9,99.9,Man Utd,0.0,0.0,1.0,0.0,1.0,0.036,1.0,0.043,0.0,0.0,0.0,0.0,1.0,0.043,0,0.0
713,G,Matija Sarkic,99.9,99.9,Wolves,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.0479999999999999,1,0.037
714,G,David Martin,99.9,99.9,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.089,0.0,0.0,0,0.0
715,G,David Martin,99.9,99.9,West Ham,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.089,0.0,0.0,0,0.0
